created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1
9/20/2020 16:47,Uganda,148,267,Uganda,Kampala Uganda,0,b_tumusiime,#Uganda,@Kalinaki @UCC_Official @UCC_ED is it an innovation in the sector from #Uganda to the rest of the world?.,1307722993037123588,Tumusiime Edwards B,0.3818,Politics,Uganda
9/20/2020 16:45,Uganda,92,163,Uganda,,0,evictar,#Uganda,#PLFans .. @SolomonMwebesa a sad day for Chelsea Fans.. woohoo .. #YNWA #Uganda https://t.co/f2bzlx7bwE,1307722573745094660,3ric EhWeek,0.0516,Politics,Uganda
9/20/2020 16:38,Uganda,565,871,Uganda,"Toronto, Canada",1,Rutooza,#Uganda,It's a collector's item! Would probably fetch a lot of money ey on the antiques' market that would replenish the fleet with three or four modern fire engines! We are led by a backward political bunch in #Uganda!🤣 https://t.co/QcSNo8hRkX,1307720865082212352,Karuhanga,-0.5067,Politics,Uganda
9/20/2020 16:31,Uganda,15369,8718,Uganda,"Cardiff, Wales",0,riskmap_,#Uganda,#Uganda - Coronavirus Update (20/09 14:45 UTC) #Health https://t.co/cSr0ktBQsI https://t.co/vFcL7XKSta,1307719054128373761,RiskMap,0,Politics,Uganda
9/20/2020 16:30,Uganda,417129,1822,Uganda,Africa,5,allafrica,#Uganda,Records Destroyed As Fire Ravages Uganda's Makerere University @dailynation: https://t.co/97HAoC26x6 #Uganda https://t.co/fN6MxlSmpf,1307718703140794369,allAfrica.com,-0.6808,Politics,Uganda
9/20/2020 16:05,Uganda,1136,107,Uganda,,3,lilimobeth,#Uganda,"#Uganda Translation 👇 This is the latrine at Kitwe police station.  The man in the video is requesting the DPC and other concerned people to help the police and build a good latrine.  *Kitwe is located in Kyeizoba subcounty, Bushenyi district https://t.co/S60kcM8aLT",1307712464277045249,Aubriana Aurora,0.6808,Politics,Uganda
9/20/2020 15:57,Uganda,314,1806,Uganda,Rwanda,1,tricksconnect,#Uganda,How to Open a ZIP File on an Android Phone https://t.co/ztuE43UjEG  #UGANDA #RWANDA #WORLD #Google,1307710487870820353,Online services,0,Politics,Uganda
9/20/2020 15:54,Uganda,735,480,Uganda,Rujumbura,1,besiandrew,#Uganda,"In a little over an hour from now, H.E. president #Museveni will address the country on @GovUganda successes against #Covid19.   He will most likely also comment on #MakerereFire.   Tune in to @ubctvuganda.   #UgandaNews  #Uganda https://t.co/eEwUOXmlzz",1307709803179978755,Besi Andrew,0.5574,Politics,Uganda
9/20/2020 15:54,Uganda,218,407,Uganda,Cuba,0,Sameriethio,#Uganda,"@LexiconRoad The #CFA aka #Entebbe Agreement, has been signed by six out of the 10 Nile Basin Initiative states. The signatories are #Uganda, #Ethiopia, #Rwanda, #Tanzania, #Kenya and #Burundi.",1307709735173599232,ሣምራ 🇪🇹,0.4939,Politics,Uganda
9/20/2020 15:43,Uganda,3936,257,Uganda,"Buganda, Uganda",7,BuffaloSoldierA,#Uganda,“Some of the #NUP candidates in Lango &amp; West Nile!” ~ Hon @HEBobiwine   #NUPNorthernUganda  #NUP_Everywhere ☂️ #VoteNUP  #PeoplePower_OurPower✊  #Uganda https://t.co/cejJjLkEkU,1307706862817677312,Buffalo Soldier🐃,0,Politics,Uganda
9/20/2020 15:42,Uganda,9115,415,Uganda,,8,CephasTendereza,#Uganda,#Uganda Player Moses OLOYA is a winner in #Vietnam with @HaNoiTT   Congratulations Moses 👏👏👏👏 https://t.co/jGKXG6NjuA,1307706778512130049,Cephas TENDEREZA - 𝗠𝗪𝗪𝗠,0.8271,Politics,Uganda
9/20/2020 15:40,Uganda,3242,471,Uganda,"Kampala, Uganda",1,samuelsejjaaka,#Uganda,A very sad day for the 'Great #Makerere' and #Uganda. But please be informed that this is the main building at the 'Ivory Tower'. It is not the #IvoryTower! https://t.co/ZqQAfGpPFT,1307706307638689794,Samuel Sejjaaka,0.5104,Politics,Uganda
9/20/2020 15:25,Uganda,92,131,Uganda,,0,Karim_Mushani,#Uganda,Cry beloved country #uganda https://t.co/51rEpMPVvO,1307702398383804417,Karim Mushani,0.0516,Politics,Uganda
9/20/2020 15:20,Uganda,273,2317,Uganda,AreaQ,0,Kalcz,#Uganda,"@DailyMonitor ...it's shame ...a nineteenth century Fire Tender brought to control a fire in the 21st century...!..#Uganda needs to rethink her priorities....suspend @Parliament_Ug for a year, save the money to rebuild the #MakerereUniversity Administration building..",1307701056474951684,Kalcz🇺🇬,-0.6114,Politics,Uganda
9/20/2020 15:12,Uganda,273,2317,Uganda,AreaQ,0,Kalcz,#Uganda,"@mkainerugaba ...should rebuild soonest!...install fire control systems in #Uganda's public buildings, and have a well facilitated Fire Brigade...with a functional hydrant network across the main cities...the bitter truth is that some of what was burnt may never be restored! #MakerereStrong",1307699095067295749,Kalcz🇺🇬,-0.7022,Politics,Uganda
9/20/2020 15:08,Uganda,1084,2059,Uganda,Hull and Uganda,0,safi_coffee,#Uganda,"Our profits pay for the education, accommodation, food, uniform and healthcare for children in the Kanungu district of Uganda. 🇺🇬   Read in full on our website https://t.co/jY8lBKXNO0   #education #Uganda #socialenterprise #community #family #love https://t.co/tMnrOUuAEL",1307698186392346624,safi,0.3612,Politics,Uganda
9/20/2020 15:07,Uganda,4389,4995,Uganda,"Abidjan, Côte d'Ivoire ",0,JennaLBs,#Uganda,Gorillas under stress 🦍https://t.co/78iq4fRh3e (c) @susanneMkrauss  #Rwanda #Uganda #RDC,1307697889301401608,Jenna Le Bras,-0.4215,Politics,Uganda
9/20/2020 15:02,Uganda,2062,2069,Uganda,Uganda,0,JarauMoses,#Uganda,@davidgokhshtein As always representing from #Uganda 🇺🇬 #CryptoUganda  Hey @_brayan256 @TheMatundaMan check this out,1307696659741188096,Jarau Moses,0,Politics,Uganda
9/20/2020 15:02,Uganda,9115,415,Uganda,,0,CephasTendereza,#Uganda,#Uganda’n player Allan KYAMBADDE starts for @GounaFC away to El Entag El Harby SC in #Egypt   Match kicks off in just under 30 minutes in #Cairo https://t.co/DuBnp91EWQ,1307696589117546498,Cephas TENDEREZA - 𝗠𝗪𝗪𝗠,0,Politics,Uganda
9/20/2020 15:01,Uganda,11786,808,Uganda,Germany,0,whthome,#Uganda,#COVID19 Update at 3pm GMT / 6pm EAT Part 3 of 6 #Zambia(14131) #Sudan(13535) #DRC(10515) #Namibia(10377) #Guinea(10286) #Tunisia(9736) #Gabon(8696) #Zimbabwe(7672) #Mauretania(7365) #Mozambique(6537) #Uganda(6287) #Malawi(5718) #Djibouti(5403) #eSwatini(5245) #CaboVerde(5186) https://t.co/uhMI2tLw7y,1307696396695416832,Dr. Wolfgang H Thome,0,Politics,Uganda
9/20/2020 14:54,Uganda,1052,1223,Uganda,"Florida, USA",0,yasikak,#Uganda,How the present day land-grabbing in Africa is forcing thousands to migrate to Europe - Voice Online https://t.co/czgDPSUVI8 #Uganda #UgandaWildnLIVE,1307694636857782272,Yasin Kakande,0,Politics,Uganda
9/20/2020 14:40,Uganda,89556,400,Uganda,Abu Dhabi ,7,IRENA,#Uganda,"By 2030, #Uganda aims to achieve universal electricity access by generating &gt;90% of its electricity from #renewables. Ugandan Permanent Rep to @IRENA, Amb. Zaake Wanume Kibedi, explains the importance of innovative financing in expanding #energyaccess. https://t.co/W6SU572IAY",1307690980896903173,IRENA,0.6597,Politics,Uganda
9/20/2020 14:33,Uganda,142,316,Uganda,"Kampala, Uganda",0,reports_spy,#Uganda,"COVID-19: Uganda Registers 270 New Cases, Total Shoots Up to 6,287 #COVID19 #COVIDー19 #COVID #COVID__19 #COVID19UG #coronavirus #Corona #CoronaVirusUpdates #CoronavirusPandemic #StaySafeUg #StaySafe #MaskUp #SocialDistance #UgandaNews #uganda Read:https://t.co/vJSOmKWhIq https://t.co/q87GMlJg39",1307689295642341382,SpyReports,0,Politics,Uganda
9/20/2020 14:29,Uganda,8,25,Uganda,"Kampala, Uganda",0,GagawalaG,#Uganda,"Banage look at what corruption has done to our country, @GovUganda failing to buy @PoliceUg fire brigade to save people's live at the @MakerereU. #UOT #Uganda https://t.co/zTW9cBmLep",1307688235984982018,Gagawala George,-0.3612,Politics,Uganda
9/20/2020 14:29,Uganda,1136,107,Uganda,,17,lilimobeth,#Uganda,"#Uganda The legacy of Mr. Yoweri  Museveni  Massacres/infernos 1.Kanungu  2.Kicwamba 3. Buddo  4. St. Balikuddembe market 5. The Kings' tombs  6. Kasese 7. Luwero  8. Serere (civilians were burnt       in huts. 9. Mukura massacre 10. Northern Uganda 11. Ivory Tower, MUK etc 👇👇 https://t.co/Lc7zJ7ITaQ",1307688221342457861,Aubriana Aurora,0,Politics,Uganda
9/20/2020 14:24,Uganda,12,2,Uganda,,0,PrimeAleppo,#Uganda,@coldtusker Teargas truck vs firefighting truck in #Uganda,1307686979677687809,Prime,0,Politics,Uganda
9/20/2020 14:22,Uganda,4355,664,Uganda,Uganda,0,PAU_Uganda,#Uganda,The issues of sustainable supply &amp; quality are key issues government is streamlining  #UgandaOil #Uganda https://t.co/DLMTgvkfiV,1307686454592667648,PAU_Uganda,0,Politics,Uganda
9/20/2020 14:14,Uganda,2062,2069,Uganda,Uganda,0,JarauMoses,#Uganda,"@davidgokhshtein Great work you are doing there, I do the same here in #Uganda 🇺🇬 daily.",1307684647674032129,Jarau Moses,0.6249,Politics,Uganda
9/20/2020 14:10,Uganda,89,197,Uganda,"Mbale, Uganda",2,sasacoffeeug,#Uganda,"The iconic Vanessa Lynn Williams an American singer, actress, and fashion designer and cookbook author, television food critic, novelist Katie Lee hit the coffee quotes section this week.   #women #coffee #uganda #kampala #arts #cafe #foods #Foodie #caffeine #coffeelovers #uot https://t.co/e3wngJE7v4",1307683655641423872,Sasa Coffee Trading Company,-0.2732,Politics,Uganda
9/20/2020 14:05,Uganda,252,178,Uganda,"Sylva, NC",0,The_Littlefield,#Uganda,#Uganda nationals had an open letter to the UN saying that locals in #Tika did not want refugees there and that there would be #Killings if they were not relocated. There was no #UN or #UNHCR response and now the killings are happening.   This was preventable.,1307682376399585280,Aaron Littlefield,-0.7859,Politics,Uganda
9/20/2020 14:00,Uganda,9115,415,Uganda,,0,CephasTendereza,#Uganda,The match between Motherwell &amp; Aberdeen is now underway at the Pittodrie Stadium in Aberdeen.   #Uganda #football player @B_M321 is in the starting lineup for the visitors @MotherwellFC   #Scotland #ScottishPremiership,1307680969831444480,Cephas TENDEREZA - 𝗠𝗪𝗪𝗠,0,Politics,Uganda
9/20/2020 13:57,Uganda,1320,3556,Uganda,"Washington, DC",0,PearlMatibe,#Uganda,#Women from #Somalia ##Uganda #Mozambique will speak on #genderbasedviolence.   A crucial topic for debate. https://t.co/C5eALnxxNu,1307680407341547522,Pearl Matibe,0,Politics,Uganda
9/20/2020 13:54,Uganda,197,643,Uganda,Toronto,0,Yekoz,#Uganda,@NadaAndersen From #Uganda's oil now on to #Tanzania's Tanzanite!,1307679422909165568,Yekoz,0,Politics,Uganda
9/20/2020 13:43,Uganda,5078,98,Uganda,Africa,0,NewsCentralTV,#Uganda,"Fire Razes #Makerere University’s Finance Department, Registry.  The inferno began around 12:00 am and 1:00 am, it affected mostly the 20th-century British architectural building which happens to be the University's oldest structures.  #uganda #inferno   https://t.co/wQIPKiwmt8",1307676703884533761,News Central TV,-0.4588,Politics,Uganda
9/20/2020 13:43,Uganda,2063,3976,Uganda,South Sudan,0,JuliusBintu,#Uganda,"⚡️ With this headline, the @DailyMonitor or the NMG reporter is up to something. ""Museveni's wife""?  🔭 @JanetMuseveni @Educ_SportsUg @GCICUganda @UgandaMediaCent #MUKFire #MakerereFire #Uganda https://t.co/mjcdTR2usO",1307676647122964480,Julius Bintu,0,Politics,Uganda
9/20/2020 13:40,Uganda,379,2,Uganda,,0,CoronaSpread,#Uganda,"#coronavirus update in #Uganda. New cases confirmed 270, new recovered 35. Total cases in Uganda confirmed 6287, recovered 2616, deaths 63. +4.49% daily cases increase, 270 reported today UTC time.",1307676092950622211,CoronaLiveUpdates,0.3182,Politics,Uganda
9/20/2020 13:37,Uganda,9115,415,Uganda,,0,CephasTendereza,#Uganda,#Uganda’n player @OpondoMoses is withdrawn for @OdenseBK_LIVE   #Denmark https://t.co/L3nCnuocmM,1307675372226588677,Cephas TENDEREZA - 𝗠𝗪𝗪𝗠,0,Politics,Uganda
9/20/2020 13:33,Uganda,13560,8082,Uganda,,0,Ghereandthere,#Uganda,"Top 10 Things to Do in Kampala, #Uganda #travel https://t.co/zO2wIZ8SCc #africa https://t.co/Br4VkQBuVC",1307674301269770240,Gabriela Here&There,0.2023,Politics,Uganda
9/20/2020 13:30,Uganda,417129,1822,Uganda,Africa,1,allafrica,#Uganda,Records Destroyed As Fire Ravages Uganda's Makerere University @dailynation: https://t.co/97HAoC26x6 #Uganda https://t.co/Uv4RrDzW4l,1307673401520263168,allAfrica.com,-0.6808,Politics,Uganda
9/20/2020 13:17,Uganda,8,19,Uganda,"Tokyo-to, Japan",0,YukoIshikawa5,#Uganda,+256705192844 the owner is this phone number stole 6 million UGX from me. And not picking up my calls. #Uganda #Ugandan #kampala,1307670252810010625,Yuko Ishikawa 🇯🇵,0.0772,Politics,Uganda
9/20/2020 13:11,Uganda,1136,107,Uganda,,5,lilimobeth,#Uganda,#Uganda This is what the fire fighters went through at Makerere University.   *Which year was this truck manufactured? https://t.co/DVW10cYsgZ,1307668592113020928,Aubriana Aurora,-0.3818,Politics,Uganda
9/20/2020 12:49,Uganda,167,276,Uganda,"Kampala, Uganda",0,WRwebishengye,#Uganda,".....days without so much pain, or one can do assisted suicide, known as Euthanasia. It is legal in some parts of the world. But in #Uganda it has been crowned. #UgandaNews https://t.co/SKeuWxy77o",1307663071817723905,#MuseveniAgende,-0.2714,Politics,Uganda
9/20/2020 12:46,Uganda,167,276,Uganda,"Kampala, Uganda",0,WRwebishengye,#Uganda,"The meaning of ‘systemic’ corruption. It’s sneaky like cancer, it’s gangrenous and metastases to all organs of a body. It is impossible to cure in such terminal stage: two things happen, the patient goes on palliative care to allow them to live out their last days.....1/1 #Uganda https://t.co/m7484cXttO",1307662538579030016,#MuseveniAgende,0.0772,Politics,Uganda
9/20/2020 12:43,Uganda,2614,214,Uganda,,0,DrumChronicles,#Uganda,"#Uganda Kampala - fire destroyed part of the main building of Makerere University, one of Africa's oldest, fears numerous valuable documents destroyed  https://t.co/ZSyd8eotmh",1307661548945637379,Evelyn Tremble,-0.8176,Politics,Uganda
9/20/2020 12:42,Uganda,1136,107,Uganda,,3,lilimobeth,#Uganda,#Uganda The Ivory Tower houses the finance department of Makerere University.  Meanwhile we want Mr. Museveni's (@KagutaMuseveni)  academic papers and birth certificate.  👇👇 https://t.co/cAlrJg3n1t,1307661313464651777,Aubriana Aurora,0.0772,Politics,Uganda
9/20/2020 12:39,Uganda,50,261,Uganda,"Des Moines, IA",0,ThePaymentBoss,#Uganda,"When Climate Disasters Strike, Project Supports Ugandans with Income, Food https://t.co/ree6Dbe1bi #uganda",1307660710151892992,Hitesh Joshi,-0.3818,Politics,Uganda
9/20/2020 12:36,Uganda,1580,4210,Uganda,#Goma/DRC,0,HeritierBarak,#Uganda,"#Uganda The historic building of the largest University in Uganda #Makerere #IVORYTOWER built for 98 years was completely destroyed by a fire in the night from Saturday to Sunday, September 20, 2020. Inestimable records and historical icons have perished. https://t.co/uFfr1bCaXb",1307659917126492163,Baraka MUNYAMPFURA Héritier,-0.7316,Politics,Uganda
9/20/2020 12:30,Uganda,565,1275,Uganda,Global South,1,elmatachito,#Uganda,"One of the main buildings from #Makerere University, one of the best universities in #EastAfrica, was on fire during the night. Student, finance and history archives were lost and soon we will discover what else. So much lost for #Uganda and the region! https://t.co/6UN8yeGHC0",1307658315841839104,Alejandra Gaviria,-0.2714,Politics,Uganda
9/20/2020 12:30,Uganda,76234,22337,Uganda,"Princeton, NJ",2,Udadisi,#Uganda,"#WhatAboutism101:What about #Rwanda+#Uganda?  “Conversely,it seems to be no coincidence that those countries in Africa that have demonstrated the most effective COVID-19 responses are also the most democratic and transparent in the region”-@Smith_JeffreyT+ https://t.co/dtui29qLUo",1307658266051309574,Chambi Chachage (CC),0.2944,Politics,Uganda
9/20/2020 12:15,Uganda,55,297,Uganda,"Kampala, Uganda",1,OmwamiMusawo,#Uganda,"Today is the 20th of September, 2020.  Just here to remind you that @JKabuleta will the 10th President of #Uganda.  Reclaiming Our Country and Kin. #PresidentJosephKabuleta #ROCKUg https://t.co/MXTsG7NiTY",1307654667615252480,"Okot Clive, MD",0,Politics,Uganda
9/20/2020 12:15,Uganda,1336,993,Uganda,Ivory Coast,2,EmekaAnuforo,#Uganda,"The provision of additional funds for the Water Supply and Sanitation Programme (WSSP) in  #Uganda in 2015, has helped improve access to #water and #sanitation for 100000 people in the east of the country, according to a recent report by the AfDB #WASH https://t.co/3GhISDGvOF",1307654582613561345,Emeka Anuforo,0.4404,Politics,Uganda
9/20/2020 12:08,Uganda,243,571,Uganda,"Kampala, Uganda",1,remnantgnration,#Uganda,"#FathersArise  will be  is a platform through which men advocate for change against the increased levels of fatherlessness in our society, #FatherhoodAmbassadors #Uganda #Children https://t.co/zMsMX0OYXp",1307652728907354112,TheRemnantGeneration,0.2732,Politics,Uganda
9/20/2020 12:05,Uganda,48719,228,Uganda,Qatar,0,PeninsulaQatar,#Uganda,"""It is a very dark morning for #MakerereUniversity. Our iconic Main Administration Building caught fire and the destruction is unbelievable,"" tweeted Professor Barnabas Nawangwe, the institution's vice chancellor. #Uganda   https://t.co/d32vw3YiGX",1307651974201040897,The Peninsula Qatar,-0.7269,Politics,Uganda
9/20/2020 12:01,Uganda,122,457,Uganda,Kampala-Uganda,0,Saintannug,#Uganda,"#SponsorChildSpotlight: Meet Saidat!  The only way for Saidat to escape poverty is by acquiring an education. Your sponsorship commitment will help provide Saidat with an education, as well as improve the community.  #SaintAnnFoundation #SAF #Uganda #Africa https://t.co/aSB1UzSKqV",1307651008877780992,Saint Ann Foundation,0.7901,Politics,Uganda
9/20/2020 12:00,Uganda,575351,3079,Uganda,Virginia Beach,1,operationbless,#Uganda,"Mariam and Nelson in #Uganda badly needed a hand up, and OB friends like you sent it to them through our partner, Abide Family Center. Mariam received training in economic empowerment, and Nelson got medical care. Pray for families in need. #PhotoPrayer https://t.co/Iyt7ISeYMI",1307650956956495873,Operation Blessing,0.8807,Politics,Uganda
9/20/2020 12:00,Uganda,17,91,Uganda,Tunisia,0,Tunis_Daily,#Uganda,"KISUMU JETTY ALL SET, BUT #UGANDA ASKS FOR TIME TO FIX COMPLEX PARTS https://t.co/c8V2PvEqfu",1307650861724770305,Tunis Daily News,0,Politics,Uganda
9/20/2020 11:58,Uganda,1248,705,Uganda,Umthata (SA) and Kigali ,0,AllAfricannews1,#Uganda,Makere University which is the top University in Uganda has caught fire. The causes of the fire are not yet know.  #UgandaNews #Uganda #MakerereFire https://t.co/Ho4OnWsW5B,1307650354234957824,All African news and Leaders.,-0.4588,Politics,Uganda
